doi,name,description,keywords,license,temporalCoverage,spatialCoverage,supplement_to,license_name,topic
doi:10.1594/PANGAEA.945749,True,True,False,True,True,True,False,Creative Commons Attribution 4.0 International,Human Dimensions
doi:10.1594/PANGAEA.835912,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Human Dimensions
doi:10.1594/PANGAEA.226925,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Human Dimensions
doi:10.1594/PANGAEA.226840,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Human Dimensions
doi:10.1594/PANGAEA.838938,True,True,True,True,False,False,True,Creative Commons Attribution 3.0 Unported,Human Dimensions
doi:10.1594/PANGAEA.854640,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Human Dimensions
doi:10.1594/PANGAEA.726167,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.726269,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.772657,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.984324,True,True,True,True,False,False,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.122692,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.962422,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.930825,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.939401,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.600618,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.588422,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.936296,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.936281,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.929168,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.929163,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.961488,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.465018,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.840941,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Lakes & Rivers
doi:10.1594/PANGAEA.919551,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.838633,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.838498,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.599393,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.600844,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218748,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218373,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.633834,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.633828,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218700,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218938,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.886423,True,False,False,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Lakes & Rivers
doi:10.1594/PANGAEA.599378,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.789499,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.840940,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Lakes & Rivers
doi:10.1594/PANGAEA.968708,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.939591,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.334271,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.230048,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.594022,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.594007,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.741538,True,False,False,True,True,True,False,Creative Commons Attribution-NonCommercial 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.740737,True,False,False,True,True,True,False,Creative Commons Attribution-NonCommercial 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.136566,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.986737,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.886869,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.887017,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.230093,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.230076,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.597071,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.597892,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.219370,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.219360,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.979971,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.139793,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.139800,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.939495,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.939528,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.876357,True,True,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.136564,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.902138,True,False,False,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.862959,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.840862,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Lakes & Rivers
doi:10.1594/PANGAEA.124310,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.939552,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.939585,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.992924,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.992920,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.901495,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.901551,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.888540,True,False,True,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Lakes & Rivers
doi:10.1594/PANGAEA.599404,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.811075,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.975984,True,True,False,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.597787,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.598025,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.593359,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.588826,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.838674,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.919885,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.816976,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.871981,True,True,False,True,False,False,True,Creative Commons Attribution-ShareAlike 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.803232,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218401,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.218328,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.597918,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.595484,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.596197,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.589971,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.906988,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.907014,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.964981,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.907694,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.56587,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.746787,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.921610,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.925439,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.952402,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.971415,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Lakes & Rivers
doi:10.1594/PANGAEA.227805,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.227764,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.599827,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.598453,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Lakes & Rivers
doi:10.1594/PANGAEA.901624,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Land Surface
doi:10.1594/PANGAEA.835441,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.858333,True,True,False,True,False,True,True,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.704478,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.755027,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.846552,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.888637,True,False,True,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Land Surface
doi:10.1594/PANGAEA.845282,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.744808,True,True,False,True,False,False,True,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.901572,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Land Surface
doi:10.1594/PANGAEA.901544,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Land Surface
doi:10.1594/PANGAEA.472262,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.787749,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Land Surface
doi:10.1594/PANGAEA.929567,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Land Surface
doi:10.1594/PANGAEA.933425,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Land Surface
doi:10.1594/PANGAEA.937579,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Land Surface
