Event,Latitude,Longitude,Site,Source,URL ref,δ34S Py,Age,Samp type,Dist shore,Water depth descr,Elevation,Depth sed,SR,CH4,Main lith,CaCO3,TOC,Analyt method,Date/Time
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.8,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.4,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.8,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.0,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.8,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.3,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.9,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-31.3,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-31.7,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.2,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.9,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.9,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-32.3,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-33.8,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-17.5,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-30.6,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-29.9,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-27.9,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-27.4,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-26.2,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-28.1,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-27.6,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
165-1002,10.7061,-65.1696,ODP-165-1002,Werne et al. (2003),doi:10.1016/S0009-2541(02)00393-5,-26.5,,Sediment core,66.0,Slope,-904.0,,448.0,High,Clay,0.89,,TRS,1996-02-18 00:00:00
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,5.8,75.0,Rock,,Below SWB,,,,,,,1.5,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,-2.9,75.5,Rock,,Below SWB,,,,,,,0.9,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,-3.5,75.7,Rock,,Below SWB,,,,,,,0.9,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,4.7,76.0,Rock,,Below SWB,,,,,,,1.3,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,9.0,76.1,Rock,,Below SWB,,,,,,,1.1,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,-14.3,76.2,Rock,,Below SWB,,,,,,,1.2,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,-8.4,76.3,Rock,,Below SWB,,,,,,,1.3,Other,
,,,,Whittaker & Kyser (1990),doi:10.1016/0016-7037(90)90014-C,-19.0,76.4,Rock,,Below SWB,,,,,,,2.0,Other,
Wijsman_etal_2001_S10,44.3,30.08,Station 10,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-45.3,,Sediment core,71.0,Shelf,-72.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S10,44.3,30.08,Station 10,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-46.2,,Sediment core,71.0,Shelf,-72.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S10,44.3,30.08,Station 10,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-45.2,,Sediment core,71.0,Shelf,-72.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S10,44.3,30.08,Station 10,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-44.9,,Sediment core,71.0,Shelf,-72.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S10,44.3,30.08,Station 10,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-44.4,,Sediment core,71.0,Shelf,-72.0,0.3,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-13.4,,Sediment core,10.0,Shelf,-26.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-10.9,,Sediment core,10.0,Shelf,-26.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-16.7,,Sediment core,10.0,Shelf,-26.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-21.0,,Sediment core,10.0,Shelf,-26.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-19.6,,Sediment core,10.0,Shelf,-26.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-13.2,,Sediment core,10.0,Shelf,-26.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-10.3,,Sediment core,10.0,Shelf,-26.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-10.4,,Sediment core,10.0,Shelf,-26.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S2,45.2,29.85,Station 2,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-7.4,,Sediment core,10.0,Shelf,-26.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-36.9,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.0,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.5,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.3,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.4,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.8,,Sediment core,33.0,Slope,-1494.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-38.4,,Sediment core,33.0,Slope,-1494.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S22,43.3,31.0,Station 22,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-41.1,,Sediment core,33.0,Slope,-1494.0,0.0,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-45.6,,Sediment core,117.0,Shelf,-137.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-45.8,,Sediment core,117.0,Shelf,-137.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-40.5,,Sediment core,117.0,Shelf,-137.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-21.8,,Sediment core,117.0,Shelf,-137.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-11.7,,Sediment core,117.0,Shelf,-137.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S24,44.0,30.48,Station 24,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-5.8,,Sediment core,117.0,Shelf,-137.0,0.3,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-42.4,,Sediment core,33.0,Shelf,-57.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-43.5,,Sediment core,33.0,Shelf,-57.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-43.9,,Sediment core,33.0,Shelf,-57.0,0.1,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-43.8,,Sediment core,33.0,Shelf,-57.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-44.2,,Sediment core,33.0,Shelf,-57.0,0.2,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-42.8,,Sediment core,33.0,Shelf,-57.0,0.3,,Unknown,,,,CRS,
Wijsman_etal_2001_S9,44.57,29.77,Station 9,Wijsman et al. (2001),doi:10.1016/S0304-4203(01)00019-6,-41.7,,Sediment core,33.0,Shelf,-57.0,0.3,,Unknown,,,,CRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-36.3,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-36.8,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-36.0,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-37.2,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-38.3,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-38.1,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-38.4,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-38.8,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-38.6,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-37.9,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-35.6,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-37.0,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-34.3,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-34.2,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-33.1,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-31.4,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-28.6,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-23.7,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-15.7,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-20.1,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,10.9,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC48,41.83,40.91,GC48,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,10.2,,Sediment core,63.0,Rise,-205.0,,,Unknown,,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-35.2,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-25.1,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-23.3,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-20.9,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-21.6,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-20.2,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-35.9,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-35.5,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-34.2,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
KN134-8_Leg1_GC66,43.0777,34.555,GC66,Wilkin & Arthur (2001),doi:10.1016/S0016-7037(01)00552-X,-32.1,,Sediment core,118.0,Abyssal,-2090.0,,,Unknown,Shale,,,TRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,-0.8,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,10.0,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,15.1,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,8.0,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,-18.5,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,8.9,13.5,Rock,,Below SWB,,,,,Phosphorite,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,-8.7,13.5,Rock,,Below SWB,,,,,Phosphorite,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,11.9,13.5,Rock,,Below SWB,,,,,Phosphorite,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,6.3,13.5,Rock,,Below SWB,,,,,Limestone,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,-1.2,13.5,Rock,,Below SWB,,,,,Limestone,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,12.0,13.5,Rock,,Below SWB,,,,,,,,CRS,
Zaback_Pratt_1992_SMB,34.9,-120.67,Santa Maria Basin,Zaback & Pratt (1992),doi:10.1016/0016-7037(92)90096-2,-5.1,13.5,Rock,,Below SWB,,,,,,,,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-40.0,-0.4,Sediment core,320.0,Abyssal,-4200.0,26.4,110.0,High,,,0.57,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-31.7,-0.3,Sediment core,320.0,Abyssal,-4200.0,69.4,110.0,High,,,0.66,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-5.0,-0.1,Sediment core,320.0,Abyssal,-4200.0,196.4,110.0,High,,,0.38,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-9.5,-0.6,Sediment core,320.0,Abyssal,-4200.0,245.7,110.0,High,,,0.41,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-11.8,-0.6,Sediment core,320.0,Abyssal,-4200.0,264.4,110.0,High,,5.74,0.41,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,51.0,0.1,Sediment core,320.0,Abyssal,-4200.0,288.0,110.0,High,,5.74,0.3,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-26.4,-0.8,Sediment core,320.0,Abyssal,-4200.0,306.0,60.0,High,,5.74,0.49,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,42.7,,Sediment core,320.0,Abyssal,-4200.0,315.5,60.0,High,,5.74,0.33,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-32.0,-0.9,Sediment core,320.0,Abyssal,-4200.0,316.3,60.0,High,,,0.44,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-33.6,-0.9,Sediment core,320.0,Abyssal,-4200.0,356.3,60.0,High,,,0.33,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-36.1,-1.0,Sediment core,320.0,Abyssal,-4200.0,364.3,60.0,High,,,0.31,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-15.9,-0.7,Sediment core,320.0,Abyssal,-4200.0,378.0,60.0,High,,,0.46,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-37.5,-1.0,Sediment core,320.0,Abyssal,-4200.0,431.0,60.0,High,,,0.7,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-20.6,-0.8,Sediment core,320.0,Abyssal,-4200.0,446.9,60.0,High,,,0.69,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-14.1,-0.7,Sediment core,320.0,Abyssal,-4200.0,458.6,60.0,High,,,0.45,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-17.2,-0.7,Sediment core,320.0,Abyssal,-4200.0,466.9,60.0,High,,,1.76,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-46.5,-1.1,Sediment core,320.0,Abyssal,-4200.0,485.5,60.0,High,,,0.42,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-29.7,-0.9,Sediment core,320.0,Abyssal,-4200.0,487.3,60.0,High,,,0.76,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-26.2,-0.8,Sediment core,320.0,Abyssal,-4200.0,498.7,60.0,High,,,0.42,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-27.6,-0.8,Sediment core,320.0,Abyssal,-4200.0,499.2,60.0,High,,,0.5,CRS,
341-U1417,56.9599,-147.1098,IODP-341-U1417,Zindorf et al. (2019),doi:10.1016/j.margeo.2019.105986,-14.8,-0.7,Sediment core,320.0,Abyssal,-4200.0,501.4,60.0,High,,,0.43,CRS,
